temperature,humidity,rainfall,ph,nitrogen,phosphorus,potassium,water_level,area,district,soil_type,season,fertilizer,pesticide,expected_yield
32.04733976548653,66.00760847093903,1691.5040340645328,6.767778923664884,46.4716045584801,74.54033533014218,87.04366607233558,6.258881878890519,1.238267974721392,Tiruvarur,Sandy,Kuruvai,Ammonium Sulphate,Azadirachtin,85.88
24.874419487285472,78.1228840804965,1749.5752238986688,6.506145200543218,47.462312325503305,57.200080008644505,43.81560961158799,5.477425186531762,8.631289301117329,Tiruppur,Sandy Loam,Samba,Single Super Phosphate,Chlorpyrifos,122.19
25.08543374307593,62.6442249076458,1522.5170168653924,6.03117519661472,109.05100547433007,32.353238645995965,42.51804580909166,9.545566797547606,4.922126238177144,Dindigul,Laterite Soil,Samba,Bone Meal,Spinosad,116.31
30.159761269015952,73.42330202778666,1680.9121949408789,7.360010755582145,74.52106519065629,49.504276581139365,82.73653744022931,2.029250490757194,8.163724173578084,Ramanathapuram,Silty,Samba,Ammonium Sulphate,Beauveria bassiana,131.0
27.120953026937322,71.87096967744503,875.6595404198781,5.899143231791878,43.40060559361117,58.60218350418563,38.3757203338216,3.847834484224509,0.9972981950974744,Salem,Alluvial Soil,Navarai,Vermicompost,Neem Oil,96.46
29.72905992309284,71.64282681634745,1773.4244322021382,5.90112931917614,59.38233545691476,37.512030622183985,32.09301227967611,9.28667381591803,4.1039731829397725,Thanjavur,Silty,Samba,Bone Meal,Fipronil,127.91
31.845565450057187,71.47786194449054,1721.2929534854577,5.596928464951644,58.92485601116752,53.95331630610554,63.08868362352254,5.224310063257057,0.8757963123448249,Ramanathapuram,Silty,Samba,Micronutrient Mix,Emamectin Benzoate,118.47
32.21023844026031,67.82252897443698,712.2241483174914,6.354224892838668,51.58789936312499,76.85741951124002,53.26196062158398,8.1304325689512,3.513962156390242,Nagapattinam,Black Soil,Navarai,Neem Cake,Lambda Cyhalothrin,101.89
29.96717748131622,67.40136096049801,1574.361290868962,7.2343043020022435,100.57073496598093,22.81786534446004,59.64260161165725,3.0920240966686574,7.751301663974175,Kanyakumari,Silty,Samba,Organic Compost,Neem Oil,145.28
22.321947549649185,85.10908551303905,1168.5279510173075,6.393544317679214,40.638687924539845,69.16389385798956,45.18774304455965,7.418405490685275,5.6372734973551575,Ramanathapuram,Black Soil,Samba,Organic Compost,Lambda Cyhalothrin,133.7
33.242073223006656,93.23920235304288,1237.607943883931,6.299439101948855,125.83332638425371,58.526614101531266,40.870524939358894,8.74043601172145,1.701410331333926,Sivaganga,Loamy,Samba,Vermicompost,Emamectin Benzoate,152.68
29.53306270985437,62.957191191801535,1322.023930344558,5.621366137901365,77.20082138840729,52.79689637982026,50.52328818830053,8.6233996363625,7.612385664884413,Tiruppur,Clay Loam,Kuruvai,DAP,Fipronil,127.15
34.33988918453085,56.552517912472084,832.9545245351667,6.573215018527549,124.13398363994212,70.09740650312702,78.97741558462612,5.4355831766296205,3.3804778407169116,Ramanathapuram,Silty,Samba,Potash,Biopesticide,112.17
22.497090083911303,92.87611597842067,888.855102796208,5.979897807447262,47.50411483918836,75.71046511662672,60.58159804578404,9.29261509810442,6.836850142690862,Krishnagiri,Sandy Loam,Navarai,Potash,Lambda Cyhalothrin,111.14
27.529922702412634,79.86029244552336,646.559345674665,5.873545056462259,114.81212245809482,66.00610138030015,44.544988402000286,6.268435468428636,4.079700963855019,Ariyalur,Black Soil,Kuruvai,Farmyard Manure,Lambda Cyhalothrin,102.75
34.89449348053506,66.18695426185772,829.8255864601778,6.508526921586063,117.90805327354587,34.48098223024999,25.497536995495906,7.9812145965198225,3.8858449905718144,Ariyalur,Silty,Kuruvai,Urea,Beauveria bassiana,105.04
30.811048715116712,87.6717347829739,1751.5105771310807,7.085324953503234,94.3422770959378,49.600495283142834,22.804836044378668,5.06784898060034,9.851058798733392,Erode,Alluvial Soil,Samba,Ammonium Sulphate,Neem Oil,168.96
26.548612625527348,78.43113083724191,1304.1214894135096,6.391459641805739,115.25067539905383,35.89802369332658,51.40428141324139,7.308997766138397,5.608075221614229,Kanyakumari,Alluvial Soil,Navarai,Farmyard Manure,Neem Oil,129.23
34.543549608089435,70.79229131513024,1375.2563329159152,5.801221906137038,123.93832904882308,42.983528385260215,71.06649953835068,3.641497143238456,0.6932402778806876,Virudhunagar,Clay,Kuruvai,Vermicompost,Carbaryl,109.75
30.436082399210832,92.19481929175515,1180.5562758993556,6.4808981934719,50.77721096504787,68.15937464913318,37.287578872694375,9.286593762643168,9.046318649036992,Viluppuram,Laterite Soil,Navarai,NPK,Fipronil,122.79
37.0929617899864,75.8092195641236,1412.5125417403733,7.057031760123327,51.791315678541906,56.057431699849836,22.400853091231816,3.2387414529618193,5.226877792192896,Namakkal,Red Soil,Kuruvai,Single Super Phosphate,Emamectin Benzoate,104.27
28.918994667464048,79.92689698128748,689.3141021262188,6.507383522474889,56.4362617227791,54.43851050190452,64.61832285828285,7.906364083826461,5.788737937252112,Dharmapuri,Red Soil,Kuruvai,Ammonium Sulphate,Emamectin Benzoate,105.87
27.36974790785442,85.60426366532523,1119.3204980498324,6.468368996645194,98.32919145349643,21.10150303995344,65.77959549941738,4.478776934026239,6.376558916185096,Ranipet,Red Soil,Navarai,Single Super Phosphate,Beauveria bassiana,98.94
24.033641820331844,69.26892677235625,1310.9795926819156,7.171143410181298,43.92948358417077,34.19798788820053,82.2824293206766,3.611192822351099,0.5870727267462565,Chengalpattu,Black Soil,Navarai,Neem Cake,Imidacloprid,86.54
37.344386815567454,79.53607386088684,914.0056399650077,5.633982188791695,42.53722064024999,34.68470477821563,81.70400737122372,7.762666953327944,4.45117971582634,Karur,Red Soil,Samba,Farmyard Manure,Biopesticide,114.69
25.060437936598355,75.68471723427677,1689.7004244718253,7.108748828275401,45.92468590268384,61.55436800465491,60.032826572126766,2.979851334802378,9.120900175291043,Pudukkottai,Alluvial Soil,Navarai,Ammonium Sulphate,Bacillus thuringiensis,133.01
30.544577811274507,90.1785077404757,1092.0285440900916,6.463989835465734,46.34146099002625,36.68861842693465,42.71546544182631,4.261338884329272,9.478663263076426,Tirupathur,Black Soil,Navarai,Single Super Phosphate,Chlorpyrifos,115.28
24.59493395852604,74.45769548567498,1486.2468473710892,7.233710426054132,96.3633347196184,60.14321091901687,28.839843080919827,3.060592619875859,9.484876723840298,Krishnagiri,Clay Loam,Kuruvai,Single Super Phosphate,Spinosad,136.39
34.39476699490877,65.59265287113276,1720.311772441502,6.939919078738959,107.8432341680532,33.143550383592995,51.01279836446126,8.159788945652807,6.369225348598221,Salem,Sandy,Kuruvai,Neem Cake,Neem Oil,111.13
35.16416388851731,75.73295692159294,1154.1677778744224,6.128868211622811,92.28717279684332,63.793347062215865,48.76530334739308,7.59450336924243,6.477582333578775,Tenkasi,Clay Loam,Kuruvai,Vermicompost,Azadirachtin,148.07
33.377949072244576,57.078643925247206,1631.6973668220803,6.416506629530096,63.6174473526593,34.5058704487809,53.81098789907653,5.026780653461175,8.924899624955113,Tiruppur,Black Soil,Navarai,Bone Meal,Fipronil,116.34
29.61690723441699,94.66744561570943,1524.5253633508044,5.921056976881226,85.12973263281197,34.017485818914,48.66926490837565,8.16979852232323,7.910798225482165,Kanchipuram,Silty,Navarai,Farmyard Manure,Neem Oil,134.83
25.649606046438162,91.88893272619441,1311.0818193177922,6.259848581924029,85.17420227027745,56.30427520626462,59.19233722920498,6.039462432715201,5.1208478375936926,Chengalpattu,Silty,Samba,Urea,Bacillus thuringiensis,127.82
30.668165119056248,60.24319446818812,1519.3885218993337,7.364887956754702,125.25762093132658,42.141063944670364,29.486181149252783,2.9008738347937655,5.424796453014119,Nilgiris,Clay Loam,Navarai,Ammonium Sulphate,Beauveria bassiana,111.8
36.943798696201874,62.343185094205836,903.3190319413968,6.313273053769941,74.48480217032133,67.67977354387334,51.94217743856736,4.137679163888593,2.1222984700317005,Pudukkottai,Sandy Loam,Kuruvai,NPK,Lambda Cyhalothrin,93.96
31.786490810336225,77.62989226204584,1457.642779658709,7.375409230758735,122.10291049910401,76.76453708412987,37.13009179165907,4.418213603971588,1.749870413073869,Tenkasi,Red Soil,Navarai,Single Super Phosphate,Spinosad,98.55
36.32136276426103,93.88213898493953,1631.1899412845712,5.720035442255087,125.26851982538139,45.401481641047155,20.65172035336476,2.3685533574037407,4.7027405371078395,Tiruvannamalai,Red Soil,Samba,Neem Cake,Neem Oil,113.31
29.574958937504782,79.52681442972468,1642.5613149813844,6.823803152943857,79.06439816303626,69.1656712202219,83.39074963011925,6.255463820422332,1.6377196811058736,Viluppuram,Silty,Kuruvai,Bone Meal,Carbaryl,107.42
26.552191355879106,56.8824479150779,1402.2560341367825,7.225541554918451,54.661238902965465,68.74481945743403,79.73770134758593,4.122280712688419,9.186234205331594,Virudhunagar,Alluvial Soil,Samba,Micronutrient Mix,Biopesticide,152.58
30.837408215288043,57.020298833291285,652.6573060424923,6.940746425464406,80.0031980180012,35.37754252215305,33.32894472174371,2.003212352202719,6.864558163162572,Coimbatore,Sandy,Navarai,Micronutrient Mix,Bacillus thuringiensis,82.44
34.89425870714967,58.169984245197156,829.7875378897434,6.272472790598179,83.63728657444932,41.29970694883651,42.44985154890057,7.132637449947154,9.65720211469529,Thanjavur,Clay Loam,Navarai,Micronutrient Mix,Spinosad,137.29
36.00013919590352,67.05824745642671,713.4676137292658,7.016769543179835,94.54124487424731,54.21875046959023,23.750359172518554,6.98039516970491,1.8347405930574145,Tiruvarur,Black Soil,Kuruvai,DAP,Emamectin Benzoate,105.09
25.325181463341373,75.16280318993697,1253.8580232352722,6.067014380541879,125.35826399873436,70.54784641013451,70.5661455342959,2.8490401544721555,1.2409417308893862,Nilgiris,Clay,Navarai,Vermicompost,Lambda Cyhalothrin,100.06
37.65224741647158,61.340809361096376,1184.961402556769,6.228242113683011,97.54477793086882,27.742184533365496,50.12214996296736,9.102012197373504,3.1096978116678646,Viluppuram,Laterite Soil,Samba,Farmyard Manure,Azadirachtin,110.48
22.64937139415512,91.54909976025837,1599.5929662636004,6.095141432881631,111.03615892093943,21.872813620324855,87.68058852053755,4.426248208523562,5.502651954602999,Tiruchirappalli,Clay Loam,Kuruvai,Single Super Phosphate,Azadirachtin,122.33
37.82959222467262,56.5716778060277,1385.8885477774309,6.385471855412916,125.40245963698436,34.75998441840771,57.24607767566079,7.622931552400811,5.082383981536153,Perambalur,Silty,Navarai,Vermicompost,Carbaryl,120.51
23.088163711238728,62.751565200934195,857.4777841114199,6.976301509683379,57.02248266940661,54.4095058334586,35.06706743506676,9.53748363591711,8.685437025797794,Nagapattinam,Loamy,Samba,Potash,Azadirachtin,144.7
25.744924400279984,56.991240060921754,922.2000914369944,6.808471559890636,88.02552381782897,76.64247669685565,47.73940837441904,5.914581979800971,7.091701752119748,Madurai,Red Soil,Navarai,Organic Compost,Neem Oil,111.32
30.201219454787385,65.7109725841647,1145.9409322103998,6.441569994025414,103.59782695740405,76.43839995116683,43.0524894237753,5.970361004005118,0.9009044515223352,Erode,Sandy,Kuruvai,Single Super Phosphate,Azadirachtin,76.44
34.167433700417064,94.39716433765966,1734.929660410153,5.894212077647304,118.78269159106847,62.26961818470108,51.76925946648381,8.796801399859664,5.635804446084926,Tirupathur,Alluvial Soil,Samba,Ammonium Sulphate,Emamectin Benzoate,164.81
29.68215903421397,69.92829476420508,1191.896991631183,6.658259608070098,57.0169888400514,74.05446381601945,67.19308641807297,2.795969809445105,6.5160547147061445,Tiruvarur,Sandy Loam,Kuruvai,Bone Meal,Beauveria bassiana,100.63
23.259162803126387,76.09243582569573,1083.342640855794,6.6776205403124465,48.02999512515147,45.85898377083551,32.23507005316106,6.489201699481395,9.877450816279108,Dharmapuri,Black Soil,Kuruvai,DAP,Emamectin Benzoate,133.01
32.99898977505388,68.01673122730432,713.686697735213,7.451741725567073,65.76331318448649,45.428491110414456,65.49047451918025,8.482073044138296,0.7346243280180572,Pudukkottai,Laterite Soil,Navarai,Neem Cake,Carbaryl,76.42
22.98572776467951,61.49993661897766,1674.0406306241243,6.872048447871782,62.491154947320084,23.93604589670177,68.34307186706454,5.23615619566588,5.937873396693769,Mayiladuthurai,Clay Loam,Samba,NPK,Beauveria bassiana,150.09
27.817783187041023,63.67257103716433,1403.5335078450212,7.441336055587741,55.81437212531433,55.8269972009302,49.692953902218335,4.033178241022515,4.743542856574317,Viluppuram,Sandy,Navarai,Ammonium Sulphate,Biopesticide,83.93
30.694493635172226,67.19043651189303,818.1701588003397,5.6718207764056405,104.27072268324243,31.774056901271337,68.30527479321584,5.326198407917212,4.208576237446062,Salem,Sandy Loam,Kuruvai,Single Super Phosphate,Fipronil,91.68
29.506839937484347,69.70834032510173,720.7439726671081,6.119263620005691,99.73609246245445,59.94706408813226,40.035701506799604,3.5475778240955,4.8709749522980355,Thoothukudi,Red Soil,Samba,Organic Compost,Neem Oil,107.97
25.64054203098341,66.18405730580527,752.8896860345149,6.778525766362725,46.76286578598279,28.052145579581016,65.1329708613065,7.663582613609512,3.726775894573706,Erode,Sandy,Navarai,Urea,Emamectin Benzoate,80.68
30.918795914722274,65.24084692246052,1380.9935405871938,5.7325473605857615,88.27693447720273,46.22888630270208,38.75115079722086,8.97066873872226,6.238047478525251,Thoothukudi,Sandy Loam,Navarai,Urea,Spinosad,110.99
26.113537430321788,74.17819912599063,1040.733241536851,7.327629045249888,73.14659208901386,42.40667546872613,46.847415870378384,7.206306566775215,8.447891998492752,Viluppuram,Alluvial Soil,Navarai,Single Super Phosphate,Carbaryl,122.65
31.826701605102283,68.36572089535449,1581.4850121989273,5.576727722711402,118.37174551043019,50.764993987635776,47.877516440438896,7.339324244270649,5.2230891668180135,Madurai,Red Soil,Samba,Neem Cake,Fipronil,115.01
24.211929050144914,72.57861497433768,1195.5873255412546,6.307293388986956,101.07940844442074,45.25379172555356,87.29923044926014,8.45982348521527,6.193136419324123,Cuddalore,Black Soil,Navarai,NPK,Carbaryl,125.64
23.74969444975166,70.89165171783623,1004.2172417365832,6.638964776273184,117.50021680552831,24.700293065720402,25.080235863129754,3.7028006883068594,8.57801822749719,Cuddalore,Clay Loam,Navarai,Micronutrient Mix,Fipronil,118.38
35.32629751819567,60.003556393456144,755.7395588671335,6.613636720556615,125.17407880225338,44.899865502245255,42.88594701782864,9.44358880436025,6.263548570379915,Pudukkottai,Clay Loam,Samba,Bone Meal,Lambda Cyhalothrin,142.37
35.39084532551398,94.8193444293288,627.0822998428525,5.725716289425525,94.85209870299599,69.23458636003099,39.967103961473654,8.295806395049606,2.7725053363250782,Ramanathapuram,Loamy,Samba,DAP,Lambda Cyhalothrin,119.73
30.092947561477274,77.41394697401293,1474.3381881513324,6.209691446861316,95.14159102071466,55.12252536745738,58.333127045762296,4.07559336854461,6.584591284851016,Tenkasi,Alluvial Soil,Kuruvai,Urea,Fipronil,119.64
23.354380057354064,59.77086688158974,869.4988591846814,6.500395871045571,115.6398475491418,62.07760052530305,75.2328422941433,5.237229933188401,3.834268427297868,Viluppuram,Clay Loam,Kuruvai,Vermicompost,Chlorpyrifos,109.62
22.979466530297152,78.63664371308907,1787.0600201047034,5.833659409900526,44.201633790934636,66.77190090943597,37.68102046793069,7.631493336276123,8.38161615085282,Karur,Sandy,Samba,Ammonium Sulphate,Bacillus thuringiensis,117.08
37.13077659281287,71.35708943026688,1394.363807340761,6.429709561626542,96.7529827577689,46.97593436046424,33.20425724968524,6.228673611499539,5.3250254520321185,Nagapattinam,Loamy,Navarai,Single Super Phosphate,Spinosad,121.81
32.620665983063105,59.535483822102904,1464.7395487964582,6.500610312709029,120.46895824955433,75.19225604783256,23.86096134212498,2.301579123381365,8.296094823367548,Tiruppur,Silty,Samba,Urea,Beauveria bassiana,126.36
27.87471401112036,76.69199902484317,777.720958352553,6.992627625138153,40.751923375492474,30.11594290604221,60.6557780897433,9.333144821551329,7.286681839354277,Vellore,Laterite Soil,Navarai,NPK,Azadirachtin,116.66
28.30945834161063,55.05137702107206,744.1911104827464,6.569109089512079,100.76168972599777,45.04689703378775,71.1475308069873,2.5934095647544977,5.457691805655698,Tiruvarur,Sandy Loam,Kuruvai,Micronutrient Mix,Carbaryl,93.19
25.07226001548718,88.59992892975771,1469.8952959493274,7.2895239740249895,50.58015242088429,79.41335207690443,34.658469976495354,9.979383512428434,0.611908824723099,Virudhunagar,Clay Loam,Kuruvai,Vermicompost,Emamectin Benzoate,142.5
24.826917026820883,78.20914128796566,1684.8419837454712,6.140362334856877,100.32285784399232,31.27421532790499,63.73567791031077,3.6896660687036134,3.6962783422663463,Ramanathapuram,Silty,Samba,Farmyard Manure,Emamectin Benzoate,120.13
27.010912811258162,62.15364274031197,1682.2993294054593,6.294373772634257,62.07513744769306,46.90447046095598,42.43753167645469,9.769759295083954,7.571982911226597,Tiruppur,Black Soil,Kuruvai,DAP,Neem Oil,141.23
31.053809176953912,61.28942660376934,1428.7472904976098,6.5268689942516405,98.5545870926893,73.3812447542999,50.830419945923225,8.005352114253238,9.061187420564877,Ariyalur,Sandy,Navarai,Urea,Carbaryl,98.4
29.817678814047756,79.12888542631855,990.6973590228138,7.467194599477549,100.06160467453563,22.630811149797793,42.863533402360616,2.4506662223939184,6.421487120711046,Tiruppur,Clay Loam,Samba,Single Super Phosphate,Emamectin Benzoate,128.85
27.32304287508272,72.53194432132663,915.2319718560062,5.829435493885962,102.02290212823038,50.87426697606803,34.01079478745568,6.734463261306607,3.536099549469984,Dindigul,Silty,Samba,Single Super Phosphate,Azadirachtin,109.38
23.155669572359646,60.898120370647185,687.8947249288682,7.124634665428237,107.71683098908083,65.19877591275542,70.14277404332196,5.8159353230254,6.859161524863757,Viluppuram,Black Soil,Samba,Micronutrient Mix,Bacillus thuringiensis,131.13
31.943430762508555,86.11510822147508,1200.4300324612682,6.215026656854474,64.96840613208812,58.56812300972495,68.49608390409361,4.738672659687926,8.774192198694154,Dindigul,Clay,Samba,Vermicompost,Emamectin Benzoate,167.5
34.31635691816937,77.45423296757352,1659.403788813695,6.555624216591242,86.58668455581704,54.67262488645454,72.45207485997041,2.5885068337261252,9.664559548870379,Nilgiris,Clay Loam,Navarai,NPK,Fipronil,147.44
29.718777625515663,58.74629810429898,1521.7072541024,6.994449290177174,68.05329893435308,38.37435471370402,78.6488966633863,9.048841186852528,1.1873939485426028,Karur,Laterite Soil,Navarai,Ammonium Sulphate,Imidacloprid,88.86
26.10658703833463,78.71938991021976,1723.1930148021333,6.856245003073293,77.2986831220333,61.37205253432491,44.078574542145915,9.973466223477438,3.133954955317268,Kanchipuram,Sandy,Kuruvai,Vermicompost,Biopesticide,114.69
27.6846342915091,56.966433166201924,637.2682512421867,6.608362510897598,108.5829448935146,52.2427514266313,78.85495503573802,4.934016611407521,0.8175520643856056,Theni,Laterite Soil,Samba,Single Super Phosphate,Chlorpyrifos,77.85
25.79312625878685,72.89091872628488,686.851671832947,7.408263283142145,60.092986096242484,75.33846652901508,49.81252085256773,6.432467067681686,9.862479265924572,Namakkal,Sandy,Samba,Farmyard Manure,Azadirachtin,116.89
24.235529071663265,58.84503406928606,1109.4871286231466,7.367357812265871,88.81479041713948,51.64738782330393,29.878828280952533,8.48112072596369,0.5075003553855785,Ramanathapuram,Sandy Loam,Navarai,Urea,Azadirachtin,91.36
23.40119300777981,80.35399274941295,1697.5397454182298,5.9173038263168625,99.87455526132197,24.721914602450568,62.26286006863291,7.887628484121424,2.057351349055426,Tirupathur,Sandy Loam,Kuruvai,DAP,Emamectin Benzoate,109.43
31.59088867244195,61.85093642664958,1489.965382341145,6.105280681273629,99.61346739214781,29.49698304196242,68.16823614444452,5.402851970159869,1.7177866916993865,Dindigul,Clay,Navarai,NPK,Azadirachtin,114.46
25.95529717982203,84.9350099771273,914.4420054082495,7.2634346127907925,120.26381902659516,31.78647891336715,62.969216150540696,5.1322967968130335,1.333317596339661,Theni,Silty,Samba,Micronutrient Mix,Lambda Cyhalothrin,111.78
31.995210710505727,66.30163454649774,1053.6299393212823,5.705892289400572,104.7120538390241,50.233327807476414,69.61359426419583,4.59550582908053,2.864963485570291,Coimbatore,Clay Loam,Navarai,Vermicompost,Neem Oil,113.57
27.347445396161834,56.02969638988865,1009.2574473967483,7.1066091470360675,120.75686461747647,51.09309893815565,51.885118665345416,9.033634700683061,0.7928338776440174,Chennai,Sandy,Samba,Urea,Neem Oil,88.16
36.787494957482565,55.97563972440387,1297.7098738429045,6.597865048998675,59.73883610902439,45.733245881012635,65.65848041606392,2.0057348696526383,7.4077463703783115,Nagapattinam,Silty,Samba,Micronutrient Mix,Emamectin Benzoate,127.66
36.98965488145625,61.5810148957125,880.296521066831,6.026946891387697,43.40381228968318,27.383127415419494,89.04449460609135,2.9224087227123947,3.4945590050842177,Namakkal,Sandy,Navarai,NPK,Biopesticide,79.37
35.673098624522254,65.2780919803388,625.091414802282,5.946180036890712,45.08641217170816,26.20369619780249,50.20556838933497,6.127567028203387,2.6842245231855095,Tiruvallur,Clay,Navarai,Potash,Chlorpyrifos,92.17
26.055900052115046,92.6214920441179,1687.1327615115174,6.633612210020932,71.89815927886475,42.86881292208413,48.829659820114784,5.613111964150703,7.412003560281969,Tirupathur,Silty,Kuruvai,Single Super Phosphate,Imidacloprid,124.25
23.52090458932103,63.01876191065436,1096.1589200521921,5.912405431803558,118.89044417098458,29.497175363545885,51.89625750871644,7.534911265286755,6.254142784368819,Tirupathur,Alluvial Soil,Kuruvai,Vermicompost,Azadirachtin,134.38
28.129109915624106,89.76396274898914,1281.9829812935106,6.379015560895104,46.0516570646833,47.8813681067099,77.45150885710112,8.657299629832947,6.338139673102497,Tirupathur,Sandy Loam,Navarai,Vermicompost,Imidacloprid,121.46
22.218237533374097,67.12878186874364,1437.5885657973508,7.0805198078833875,66.61775511582965,49.73923525299483,49.47832331038572,3.850789705601204,4.399966451338565,Namakkal,Sandy Loam,Kuruvai,Single Super Phosphate,Spinosad,101.96
24.181937680471336,62.86754232924852,666.3988645960153,5.896261483647154,40.828080786284154,57.63550403815869,42.1462785171378,3.549736406210383,9.744874758555632,Karur,Clay Loam,Kuruvai,DAP,Bacillus thuringiensis,113.89
22.135223936999367,88.56831812157836,638.3933521731897,7.380359669458483,120.28669159842586,52.13131496515781,58.051690243790446,5.096400095479096,6.710890268083485,Tenkasi,Loamy,Samba,Bone Meal,Bacillus thuringiensis,130.21
32.35555653436569,56.79073554753948,664.8571528196719,6.414460839239089,89.46600709954313,73.26905842014915,27.32624437355274,3.6803786983365567,8.31515530834195,Pudukkottai,Laterite Soil,Kuruvai,Potash,Neem Oil,94.12
28.402484365846384,61.01981992290342,1204.284089284266,7.103285179662734,79.73806093410073,49.43681455389195,79.413730969692,5.923635268158278,7.207552089061292,Vellore,Clay Loam,Kuruvai,Micronutrient Mix,Fipronil,127.77
26.123130371026875,90.39706987379867,1292.42448202867,5.942295220221387,64.22077773742093,68.18798533617476,23.090189346121882,3.0428134377183342,9.92487577677379,Tiruvallur,Sandy,Navarai,Urea,Carbaryl,87.81
29.87545893259947,90.22602309858311,1095.493427507056,6.574987507346469,44.436969616825294,20.14084843204719,37.13599111012081,2.9701191468730936,6.96553938272829,Kallakurichi,Sandy Loam,Samba,Single Super Phosphate,Fipronil,110.11
23.82019134087279,71.43842432143613,1377.404446329872,6.924143984495861,56.06056066885373,24.775288842322546,85.8277923761881,8.82677198086979,2.9763306343399663,Kanyakumari,Laterite Soil,Samba,NPK,Bacillus thuringiensis,122.65
24.701337706441123,87.87205837016802,1523.1006710899042,6.693445980212434,70.34818316520574,35.75051625599265,28.53224484562513,6.682087004078772,5.342692135558279,Madurai,Sandy,Kuruvai,Organic Compost,Spinosad,110.45
27.749423848252597,74.01436270723474,1036.21734884312,6.782012114641402,121.1133287016907,29.83521572281669,46.69861669321864,6.999550163262656,1.8382517375331826,Coimbatore,Sandy Loam,Kuruvai,Organic Compost,Neem Oil,108.67
26.46195082017544,93.0084482346172,675.9152061848098,6.706027726729176,45.141944740899696,73.6264512657167,57.086633994903785,8.65259140728362,6.858809332246563,Mayiladuthurai,Alluvial Soil,Navarai,NPK,Chlorpyrifos,135.85
24.4049699597435,56.54366247752535,1654.6573750954226,6.129866454917865,51.608101713444874,48.107674225225196,61.88142529872132,4.199165266056702,0.7942207325138462,Namakkal,Clay Loam,Samba,Micronutrient Mix,Fipronil,106.47
36.32160046505991,94.30609645974278,1364.4570642043532,5.823275387569184,121.52644509993752,50.974869392003626,30.762451847204268,8.059752405784824,9.256403359790783,Dharmapuri,Red Soil,Samba,Neem Cake,Neem Oil,146.82
33.70728436357042,83.36722815177619,840.4077853157307,5.922013383415052,101.94636985845295,33.183365006623816,50.70701877621342,8.271620144782727,7.929017343142443,Tiruppur,Alluvial Soil,Samba,Micronutrient Mix,Fipronil,153.07
35.41794873916891,81.1910300513704,874.1110227701042,6.048023560771095,68.33570398678619,27.00824646403712,39.12117342589616,5.642629998468817,2.490432630969055,Kanchipuram,Sandy,Kuruvai,Farmyard Manure,Biopesticide,81.58
36.53500076595624,59.17921267015832,1464.3215087368746,6.874566008826255,48.61787787970219,75.35434429434801,59.79305415097737,8.052308667962453,3.955392450789,Dindigul,Sandy,Navarai,Neem Cake,Fipronil,91.6
22.635379321155956,88.57632150437088,1137.8050164255822,6.773385828715884,59.911403782601525,60.62442275950688,74.05681931252937,6.941815392494354,4.995525275401788,Dindigul,Silty,Samba,DAP,Biopesticide,125.19
29.30121478115838,90.76365477031382,1197.443016617183,7.183617418057638,112.12168524432238,44.630289280901394,36.10591443002325,8.60973900620176,4.357780259317824,Tirupathur,Laterite Soil,Navarai,NPK,Azadirachtin,116.56
34.89754796737196,69.13909900513515,1370.651564403237,5.991263148097629,49.835150083134394,67.66305350557138,26.927803638609475,8.840875375979522,3.0781232532560536,Tirupathur,Clay Loam,Kuruvai,Bone Meal,Chlorpyrifos,112.37
27.543508593258675,93.92181398056644,1775.6812017286318,6.036552040907114,43.68804000249014,62.30379705232275,51.56905518538406,7.6601825518243425,1.4571520176159747,Mayiladuthurai,Alluvial Soil,Navarai,Single Super Phosphate,Fipronil,112.64
28.36215977172405,68.45250910019823,881.380808139804,6.461296056624818,89.66458601807517,57.906490619165325,37.99829527990862,3.3580679856570868,9.51221376857841,Ariyalur,Sandy Loam,Navarai,Urea,Spinosad,107.74
37.4504507962626,55.594244900300154,1177.3508301802149,6.166735676233126,80.42110725372257,54.23987473884734,50.491241060889635,7.861787323306452,4.441045077865152,Tirupathur,Sandy,Kuruvai,Single Super Phosphate,Emamectin Benzoate,94.88
25.99934369983193,79.38114039016254,1302.2337424714246,6.2394756217453775,83.74517877124129,38.82692859834373,29.929107833188965,2.8441091712096087,2.5311115012959617,Ranipet,Red Soil,Kuruvai,Ammonium Sulphate,Spinosad,91.51
32.929113203041986,81.42909572436606,1740.7276458958474,6.959356827294482,44.68412548805183,73.05471043573725,80.3872614062008,6.686904404223372,4.711543047340637,Dindigul,Black Soil,Samba,Ammonium Sulphate,Azadirachtin,138.99
36.485149254017436,58.32155031240746,829.2622424504194,6.381509886882636,92.62811275035742,68.97367111176801,89.17834806002308,2.3793250891206794,4.194089216504106,Dindigul,Clay Loam,Navarai,NPK,Azadirachtin,111.24
34.818744052725194,79.17522876331233,838.251430641842,6.4896569132428406,106.80792209803519,66.22470722411862,54.97328883991334,9.789940656307948,3.3995380362241616,Viluppuram,Sandy Loam,Kuruvai,Farmyard Manure,Spinosad,117.4
26.487411587274437,84.24411932014249,890.6201347125212,5.843419977947376,87.68505000658632,37.39924355864851,64.02336014465305,7.239528836538573,1.620417411305218,Tiruchirappalli,Clay Loam,Navarai,DAP,Biopesticide,104.81
26.532744447963236,55.00971737738051,752.3232692090116,7.367230755670188,118.06191752038221,34.01654192217421,74.48603331818438,9.767237691598956,6.281430135152755,Sivaganga,Red Soil,Samba,DAP,Biopesticide,128.36
