days,temperature,soil_moisture,water_level,expected_growth
59,20.854680904960524,50.930363745916495,25.62941408591471,54.99
119,34.87659321468874,63.21008565358928,13.966067948374132,90.73
83,28.070340580458545,72.00540392196,49.52530089342754,76.38
95,27.841402123428047,53.54336781115884,34.52247598890668,75.78
80,27.247712949705026,71.91152105409003,21.263170058023384,70.42
59,30.477959378137058,50.80726838203034,28.123283055946906,64.06
108,22.94628823808026,77.5722412831546,12.897123232161082,81.29
94,33.04409123712166,50.138791661644994,48.66059049866946,82.42
76,25.582598828703457,63.08336298145945,11.355059451791725,61.96
98,32.81391183496004,54.538250335618024,23.29505527136469,78.26
84,24.285613514913354,76.35618909322247,48.64669364053359,73.0
82,23.791976660236596,76.94474800206376,45.229334227113235,74.2
80,28.35177366392282,72.25604257480174,40.81668742145761,75.91
45,23.7896904593193,56.00370305555752,28.487885156535373,51.1
26,31.27514258034379,61.17389152596482,32.012665723761664,53.92
85,22.28072851136738,52.91617972937877,20.80487243069514,62.86
21,24.40923651525346,41.854235425867,47.682632444818765,44.78
63,23.572199804985445,75.42172759396877,26.063107440543057,64.82
117,31.58774429119106,65.12441707942344,32.68641439770863,87.56
34,34.99336554875658,68.47244470410234,22.903956635784223,63.67
98,27.13531727016438,63.719982590699075,39.33020009994639,78.1
87,29.226937108117998,75.53028586072108,27.943430429770597,76.09
99,21.851012228083945,61.31611758280975,17.531182801739853,68.53
36,20.744215600082562,66.22991434238145,10.021684998076136,48.64
61,22.837086500344768,76.11837423350514,36.30310935593261,61.59
119,31.261544738165835,36.27431483995753,39.77471388492856,82.62
36,28.346843087381846,72.82467013812868,42.5779675454759,59.47
106,20.287332283268793,71.34292804863765,28.613103694764447,76.72
109,24.242016960057498,50.92911427657445,18.16323914643134,70.53
108,33.99807631638959,43.274820371453615,32.515862505154736,78.69
23,22.884648440504414,44.78272708062426,32.8827167125215,42.81
90,24.16197019587431,44.080802105281585,48.351214420071706,74.17
56,30.17170746431313,57.151071543338205,20.609868936397348,63.9
103,22.133828596652233,45.65816009148885,43.22903969695556,71.05
46,25.15080053266466,71.72858951278138,47.096803108737305,60.28
8,22.977366119080237,38.244238828256925,15.799521374148087,30.8
60,28.92819251190312,37.52361355029987,48.563437165283005,60.98
28,27.064403786521,63.095681631850574,38.802971162931925,47.06
68,24.0956092899171,38.85962505055956,18.242003148670143,55.14
109,29.952853908701783,50.55987444412729,23.10828166846903,81.18
99,25.35153067434909,67.87322227253588,18.278255716893923,73.38
93,30.94567859746133,77.01104027856425,32.17086463680933,80.74
88,32.464237565826025,35.994554673635605,38.07166313277024,67.84
19,34.24849502369114,36.854472903937825,38.02474088611436,49.51
29,22.46608293618318,35.829153727784835,29.601305693245855,40.97
51,20.227653234302405,59.070855279101025,9.763395614505898,51.69
103,28.499078883581944,62.85152491170537,45.42739099628157,78.07
117,21.24101059435506,42.696888596184806,40.09947471097449,72.71
113,21.134916558561663,48.07706993770193,9.147558131259455,67.0
63,28.922710692528643,66.94333385665163,6.459955072123414,63.78
34,32.95198595512195,41.15310307713784,44.289897924390246,56.55
68,34.074735929769744,70.93701147420254,49.260524293114834,77.76
77,20.476677265359868,69.10253846318791,15.803183321940493,63.02
26,23.397824390541587,60.698515316261634,16.378615321255005,44.51
67,30.33143811217048,74.88717832548627,38.533077291632644,71.24
21,24.922692241964178,40.4529686853423,8.810975384388808,39.56
85,25.375019850075105,75.64462223682877,30.45596774634526,72.93
19,32.3543541612346,49.23055379893841,25.66058104790064,48.16
39,20.251344567385736,63.95995756005847,8.445571629509255,50.78
51,27.133942877330124,50.38740525013661,12.254846538880514,51.13
68,29.288585480803725,46.605489165406226,46.7645825979404,65.02
48,21.745377277467437,60.63979177682552,47.231697119636955,57.54
112,30.4000273060206,62.411794869104845,15.41660431608447,82.25
48,32.22006507064984,60.59155100516107,21.805607530971738,61.33
111,34.43392169913735,52.20576232481662,38.7512785463986,89.93
41,21.051622094618853,49.76296577155789,13.180049024781287,49.52
63,20.437327790331334,75.36244721782029,12.03276692973993,59.24
70,28.355607699125528,41.569031818842404,27.609227922486937,58.68
47,23.935144501714184,45.652507253157346,42.642432077811506,53.31
107,29.531215352928648,61.49103272173538,23.144478493272025,78.64
78,24.722387440274733,32.15262013578343,40.143373863999585,58.81
49,29.870824757918314,30.40295516710599,47.442867033257826,51.53
114,21.61421277139788,68.40640891904411,27.52147921400232,75.29
100,24.115769078038813,75.07915026435339,14.684201587993675,74.44
67,24.07997908016534,30.318952170329535,49.025965417558545,57.46
45,23.16329341521182,72.85958285297943,41.9192069116559,59.62
39,34.20134367038361,50.010613792483596,40.248409233022144,59.7
91,26.89476229489359,51.5491950960411,18.70216397370279,68.39
77,22.71774918575124,61.137670161992055,15.020423560538823,63.56
34,31.64435716273922,36.52506320585921,30.443898542348407,47.17
115,31.359244674132512,74.89823234238943,8.785744801672228,83.7
45,20.78586943392292,37.98124507160836,20.103047284006028,44.44
14,23.507192496395962,31.18538768222592,42.57262425624817,38.87
80,20.538952732789596,76.34581731655541,14.616416370664778,64.99
20,28.609247991035154,49.644755444658955,6.289359240994453,42.88
112,24.70559768078098,42.39366793642118,36.39723383989818,75.08
64,25.96526621649582,78.69002066785748,29.488939812666597,69.17
76,33.56364937111348,48.73609852536882,29.744085324929234,68.05
108,21.39794179344042,50.52478970302773,12.350149164007576,68.0
40,32.25957968319855,76.51992100846627,9.29124145728516,58.2
32,20.758387819393086,61.32285098384636,17.92970224290059,43.96
75,20.769407734718232,54.62676903571446,24.8948165605874,57.81
71,27.26586778401274,64.69027784837058,29.87430656151124,66.01
41,31.402413946852384,37.69499523468868,11.716226138366325,49.39
74,25.198381397248212,50.38578853326126,10.650451038676312,61.03
34,25.878658444158635,64.85818460689902,13.704590433041716,50.1
66,34.640490479003056,47.240880387308486,20.17899293680524,64.18
119,26.169559580993468,42.026579259007434,35.25727294812667,77.65
61,22.116613910320268,57.27910608960332,9.7516195689488,55.08
79,25.40711757712331,63.56354126145663,17.178977389179455,65.7
38,20.450319982236078,52.22641265250798,27.707856107346302,49.35
89,32.99152318066752,44.4719760809744,26.045654561819468,71.16
70,26.515422472118267,52.32209608982744,32.84474346684523,63.74
20,23.022925670094693,76.72165193767208,36.00894441867034,54.21
5,21.937616678646656,34.97732564043876,32.14364745266003,29.53
85,33.34870064544294,79.59813736193217,18.233035797955,79.38
96,31.713790345791356,69.57317704447595,32.111142381655476,79.74
79,34.687273326509235,63.69194491350023,43.10992509930288,77.83
16,22.27663114776653,74.4788309165246,47.4767727564406,50.53
101,29.37995254931681,67.35391335645144,14.842125000794264,77.81
41,29.756378732357966,40.616698714344565,10.490333610960008,48.57
84,25.119779689250784,53.92641849597612,46.79867974305046,70.68
44,21.895796336085006,31.39219537887067,33.022952703177495,46.58
43,29.470629890723764,51.319917840081125,29.666534122760993,56.68
28,27.38898507832721,61.67058701210635,41.248666110922564,55.83
105,28.653218019668127,58.195978337781185,27.512534084349216,77.51
14,28.200444924445097,71.99101761017442,10.736855606311078,47.82
26,22.149221880539617,65.7359416751018,18.200903964845445,46.61
82,31.77154522737482,79.72076337794367,32.24665627366754,80.63
24,34.1888696604813,44.7912048748268,5.050044238828433,46.71
20,23.26837069440116,63.09172925569991,33.51702198944881,45.94
74,30.269392913974492,75.13527552226782,42.67683532123289,75.39
65,25.140963881418607,36.72881335520539,9.248850394721643,51.91
91,30.934088001577358,68.99104420050341,10.319838003098987,75.97
101,20.20451035858732,46.136328636331925,29.946050654736606,70.2
99,25.699686184480917,60.356764044178846,22.4926856544446,74.13
93,25.84849619436621,54.00236886550428,11.210696915902329,68.28
58,33.104277931058235,79.77844502453439,31.22215022051067,72.07
69,24.80040974843588,53.823063561969974,19.32368426115563,62.64
12,24.728591519741762,36.66049620683143,33.457831540947886,38.1
39,29.999256273190586,35.97809988760282,30.768928390201307,52.82
119,27.499384879471826,66.51245947647857,32.86277309146266,83.96
17,30.105526003132347,68.37494152953528,18.838840797070535,52.84
47,22.943685750592486,36.277489494923856,48.35659763634474,51.05
116,24.233937056193994,44.90378252624114,17.50303234429545,75.18
116,21.582251411915536,59.27938419363063,29.495519943544448,79.51
82,20.721384656180533,44.78325196358096,46.96450652086029,60.0
10,23.784678906045308,45.38854526465745,32.613705634522276,39.12
69,34.65547514817764,57.23861134913944,11.10597430065257,69.87
16,25.37932372930387,75.56695950393154,5.9420353022029975,47.18
92,33.861615738669194,78.75899879877542,42.49419604685035,86.61
11,26.812754941050592,50.61398639158328,47.062846196973545,45.39
91,31.85022262339823,45.89912756701675,31.087902476038643,75.6
33,25.08957900964351,55.29658271597792,12.286535298449618,46.25
34,27.48954419021488,35.31686486741136,10.136298618933445,44.86
106,25.80911617137262,62.984513646523716,24.89150394190056,77.17
42,26.830747032209114,50.748021803984024,37.872161486703476,53.94
78,27.161242842205304,60.09033669727236,31.1781491339534,68.01
106,33.02253942989756,44.868076565423614,12.314209436091854,76.18
8,23.13246403241885,32.928265264226695,29.856476201775543,34.17
98,25.454680383791743,34.92971151209682,10.241503235300168,63.22
47,28.4877584046987,75.40092727108312,22.834068147419924,59.46
33,22.1520418552703,37.572276096767865,24.474716795381852,40.82
52,24.78685234730694,53.49576860167977,27.612089457211944,55.89
34,21.202801352181698,53.841943886656225,33.35419070877485,48.31
57,22.92795746857824,63.92455843252906,19.539486574985176,58.34
94,34.56410374406928,38.85767616113128,37.49297288917034,75.69
105,26.339840506834374,79.78189167974041,5.4722138512975,77.6
46,27.219169268288553,70.48375181329448,47.7739769429484,61.31
19,29.155662429774914,31.20550967043334,10.240651871677063,38.51
22,28.991917094880748,75.12016380553374,22.244691467626325,52.42
63,22.953318076635252,52.05752761153162,13.973521899134075,52.62
72,25.296543334075842,69.98916822228917,29.960916115476522,68.32
29,26.680797889668085,30.728357737563947,16.13298861762556,43.8
99,28.11670737318267,60.25447592702692,14.921943773663717,76.65
49,32.294143295987,71.24268837435518,40.448398473606645,70.73
57,27.851020563830122,41.338631265982286,34.99348895118657,57.59
115,22.144413164011283,67.11467690851313,15.987272392226885,75.53
39,20.767253084305963,49.889672046454905,28.02683512016154,42.19
88,27.116523404311025,30.366707541809014,6.161422678843178,60.33
12,28.607987745156443,58.30092124439105,44.51150807800056,49.43
75,21.470115271711116,32.20329307851907,13.337458265009301,53.62
28,27.873499800887572,52.559659572536184,19.86761631495274,45.91
117,21.15781295339702,38.49435366095287,10.71249861897377,73.62
30,31.351371353703925,64.02790808895507,12.473368355008116,53.78
73,34.23471000570502,37.12782775165578,22.196276367465618,64.81
82,24.288508006568037,63.61949063993522,12.644266748201435,65.61
36,27.34466114048049,50.772150029604475,6.080227018019999,47.24
101,20.333277230383707,79.42699935228534,6.864263996872449,72.61
28,24.730456148991763,49.65735647470076,15.661579725352556,45.33
29,20.764623155336636,60.87645575311558,14.350253943276115,42.26
51,33.836514254841866,33.63674738893342,17.62703659570622,56.4
59,31.736387183191816,79.62573100809857,15.830173164071887,68.41
48,27.348057150766167,61.53587222459646,38.28573039933987,59.91
90,22.713378520683474,69.9578985552391,20.038672137789945,69.06
63,25.581803228625482,56.09421640789716,8.058798491873166,60.95
53,34.35795445278852,74.5069026723457,34.35237999045726,73.75
91,28.528283834069182,32.95885359317709,33.47611747976781,67.03
39,25.94001449578423,36.65048994536644,12.143154351843929,44.22
68,30.963194349833117,65.03627606421318,31.50590409414102,67.21
81,28.906709479151782,58.7796714320041,12.265602532890803,73.15
49,23.369036601123273,33.457678385925064,42.2374433736053,47.83
55,25.32247783314744,69.01063242678168,30.375181447493105,63.08
113,26.18604590701799,39.78778032028123,28.092878702691614,72.5
49,27.322665129662212,36.65910628337617,16.75998580484227,54.31
45,22.741267489811538,45.95225371661199,23.69813283779297,46.04
79,24.284389828433646,66.73041503552676,6.077581937171757,65.95
103,20.9135289964924,31.5465440696783,37.1486345661724,66.49
92,27.82065532210612,74.8287329234505,13.833243603998017,77.11
102,29.404526517930748,70.41974411520115,32.524088872549655,82.08
58,33.695622003347836,58.60614818611032,13.13533177530708,62.21
59,25.770988647611674,51.799759028529294,31.732225950506503,57.7
25,26.397496208627917,60.77103899104177,8.670871652511467,43.38
64,20.219134956633244,48.01877461815853,32.217774321316156,55.6
8,29.740682303549335,63.44382655203427,40.939510116048645,53.2
22,33.28870993246137,70.80395211716757,5.852543151845956,49.95
113,30.802361913964106,44.36106046025754,44.588858103245464,81.42
103,33.54835441017061,31.23089919206193,14.425509627927998,73.76
17,30.123398045812323,41.953319203751484,39.111818945504744,44.84
60,33.97546960521753,61.01856260618605,41.16898562052932,71.77
89,34.018158210732736,45.16927718145666,40.18509108486004,77.2
54,24.928372248286976,32.723302368341876,13.210611829362053,51.11
29,30.939647007158094,58.75302867294073,14.306805191002832,47.78
86,23.098715243326712,45.66332382903052,33.62307891585016,65.13
90,26.0798804097043,43.45807854958146,13.93842262378411,65.54
72,31.92587026409197,46.18654128052118,39.43372251894764,68.35
18,22.74220082808839,77.81459407566807,21.950439819325812,46.25
115,24.011229177081617,70.61953620930754,8.70826873378767,78.05
84,32.132394852375256,73.77443251979483,18.610984285766136,75.21
28,21.462615386958127,72.66646082793939,19.76720325591235,48.95
59,27.50868976146247,62.28625216755268,27.975668392782662,61.7
7,22.65690716297381,30.256981379278017,25.043428449760405,30.44
52,24.93233926772914,63.115686936536,38.83213156805065,61.38
13,34.79844671171615,59.89199934228425,8.688458058964798,47.81
72,29.374696225640527,61.91752887102159,18.821554164689516,66.88
91,22.524178827615692,71.82210962349349,29.700933423803225,72.2
54,26.026897026641368,58.891398575571785,18.854335637346534,60.18
52,32.443440735245744,65.46944109121931,9.743061982840803,61.76
18,30.065194707993648,64.85120830021498,21.334227818174224,50.49
27,29.18012794939183,45.31504984437687,19.674853363065807,48.29
83,34.42124929463074,63.95812841597814,33.41191899395194,75.76
51,32.95226912553673,36.614397382551914,48.99154821552695,59.04
65,22.08881106177056,30.535764884767946,29.491580165686287,52.36
112,27.913454734991298,38.5798183532595,12.535688503309483,73.5
75,33.19871940090522,55.27603958617452,27.849102718485597,70.44
82,33.03762286104631,56.50312275258662,26.059120811511953,72.95
65,31.77595881569647,39.78563200498245,41.911399352520036,62.41
21,24.153049542380185,32.303153184098875,46.88708337455513,45.44
43,24.812818141247654,59.80250578804751,49.808050342309535,58.91
20,25.64622443781041,58.53807404795367,26.541718608448512,45.89
46,23.294523928918537,30.011351910912776,46.175069198638724,50.12
59,31.292729838233093,66.64295936659155,44.42866152213002,70.37
75,33.93211941031828,51.52679104565185,10.361330239822166,63.48
47,31.16042870521515,65.55004809749056,15.552476495334218,60.46
59,20.533853462097145,79.71651513428574,15.472775701199833,59.11
22,26.78303718655308,66.95457109964765,35.893127436946365,50.34
65,27.633411051048203,73.07228430106622,43.97160537705904,70.28
22,34.80343918082446,67.72846806028683,16.187219807598787,54.86
69,33.29753789962854,49.9321247106532,43.831507707994504,70.36
13,20.10473392820522,50.174048451349975,15.563948977623708,32.08
55,20.274126045852594,75.20676762890953,8.08918997665425,55.72
75,22.806864056157526,57.777478494281,18.1112482776985,59.42
103,25.449091945983493,51.93237501230274,48.987331619400194,77.97
46,21.602010560035453,77.67014396910474,7.710212520513386,55.54
21,24.719433634027983,63.70087674419837,42.99416888685721,49.97
23,24.894232273534197,31.03790160619821,39.23986899521793,42.5
5,32.31875231839557,57.231543555356794,8.503543382394632,42.78
65,27.24276911615157,40.614282083429565,10.200126950628428,56.67
104,34.02193276239175,75.46010681032436,41.88311912964402,88.44
75,27.555625806261062,73.92079315224808,47.863255535806935,74.38
82,28.168329869820134,37.99398816832207,36.10609987036952,65.12
105,32.44731897075928,62.73626742492215,23.504183024533436,80.12
5,22.336598908702552,57.35226728077889,8.935092580994844,32.77
27,34.26227989874647,40.49488147931154,16.74133608425756,45.91
31,25.28490581378809,32.1550054474162,13.059272269768169,42.19
65,27.555329139923582,71.457532014207,27.866377339933745,66.57
42,25.724247486637026,68.7617269449528,20.416598726500933,53.18
38,26.754237257472887,56.555474816876384,38.55729497921543,55.6
62,29.381501752498902,70.41341056081392,8.10666216101187,61.53
100,33.894624153817944,60.95840221215292,42.11631265909238,81.46
34,32.21575881003622,49.10617472299866,10.952092179431677,50.36
46,28.465930705084844,76.64783127641137,31.39303014668519,61.32
36,25.4375297679727,71.19988259399892,14.183944752009213,55.7
6,25.67336772865017,55.86467410761266,23.58983289772149,39.85
93,30.25805187363548,31.267430213196924,36.052109978425236,69.25
105,25.40591060081167,34.35356027886541,14.096722965137184,67.48
92,22.20744876642418,44.89886177479219,9.039177525207071,60.42
13,25.14258447208176,35.5743843919391,30.668427113163872,38.07
98,23.086915654841327,67.07830542334148,29.600476920379027,74.26
113,33.14920740523837,66.44349022441705,18.56583767564603,87.46
49,24.91757298275051,48.6041127481448,39.192064629277475,55.88
24,28.746917351793037,58.94826601479022,7.453036734702183,46.98
81,23.85594038283813,53.25181671104549,15.214034276218445,63.63
93,30.37124086269728,43.08755500672412,33.090833164888316,72.93
100,27.33572600673925,47.58249361709527,45.92968128554622,78.68
53,24.682878256795817,66.2555579966658,40.83352985368095,61.78
30,25.448830275137155,69.69675667259256,47.34465451584967,58.17
20,20.61602259185608,67.24125377649565,25.06799952914458,45.48
29,26.028144068551093,63.68781148920449,25.265767360135676,49.2
20,27.204413881870337,63.08519227406734,14.86067291018604,49.35
30,23.06096582819901,44.59555867489036,38.68739188618245,42.9
56,27.97035247629043,49.788883983021535,32.591835999635805,59.13
112,27.126505110375806,74.89776080925097,28.627220311042308,81.89
102,30.000972947863847,55.548537152253104,24.294393100160757,78.93
44,20.588975774729903,78.86419115884647,15.905916281154303,55.89
6,22.29716750125934,66.40582186680831,32.01131345448124,42.27
16,30.51298548688143,72.77755617179363,23.823099999206867,52.58
114,21.02661063863939,74.8698659160793,10.372145510218855,76.64
16,32.63160293725267,60.7066588093759,19.662106280875193,50.32
23,25.100065790898384,73.48248424060856,8.966049393951117,45.15
52,25.341396277496326,64.0192206881261,17.33541637186403,58.16
57,28.030216520924853,61.76616733541605,13.841913513029501,61.36
21,27.771157477963417,67.40080383497012,42.64389008424066,53.63
39,24.59401830506922,43.254064216928626,36.32866026354905,49.98
42,27.913819599082487,42.94521373965698,7.377200886412489,47.66
66,32.17358006527322,54.113700004077174,7.578963950471906,64.23
46,22.49382995524551,48.98687024108244,32.773740220263505,51.41
102,22.756769976618518,46.41927498083027,26.924540311486126,69.8
61,29.037037556858998,54.489293399412034,28.789547179517402,63.01
14,32.19721482751977,42.87394880718624,39.84887725728365,43.19
110,26.54369039535736,62.915371975303096,24.69725712200936,80.06
54,21.045791387505943,74.67023645439934,22.452542130699246,54.37
13,24.91825991027388,66.85662069783196,6.652082456737999,38.04
66,20.180045409090237,57.64074378591745,38.32986114799817,58.76
28,24.869137527652423,63.6377993123462,20.177010322440182,47.5
43,27.25247127660206,51.45747459791609,8.370312890089268,49.31
61,26.852267068342027,72.28336745493857,10.140671236612812,63.86
46,20.92919777868482,58.84039598191279,10.364469927825802,48.04
102,26.03460562073558,51.247675953121515,22.229741627788258,73.43
37,32.659902079130376,43.1204188244651,23.977067788666236,56.96
102,29.25069061470164,73.03994684577475,20.578859900614745,77.88
76,21.599354284048967,48.33991603231342,9.47726009928341,60.02
56,34.898977946446195,73.42785141247305,30.408793605329087,66.78
93,24.27808704020621,61.53852100863104,25.504229724794484,71.46
23,23.021958815802993,43.26042684984145,12.639164062677192,38.83
12,22.578688365906565,57.366234216974306,12.406967316480863,36.74
58,23.74616268844033,47.163774453222416,43.34217871121118,58.99
80,33.59350279152708,67.17175869780972,28.977216683062743,81.64
105,29.048195931492565,33.98575365936425,35.740142857537094,74.09
20,20.528227602882854,67.30898192761362,41.091722162729084,47.83
19,33.19756621912202,62.434147667868224,45.46620132301411,53.73
54,32.67456280460152,53.816117610345216,35.13895030482115,64.4
32,30.14597553365009,45.048315981581084,13.282014742259609,48.24
15,30.436924504111182,77.21044191730539,49.797993560713984,59.61
89,27.02835491886702,37.397916705470294,49.30945149158778,68.74
20,25.127986531972265,79.29018297251525,42.7373999390283,52.72
35,20.31513735479541,31.721565428665727,25.062149742215727,40.35
96,27.580478847588946,50.15156556413683,33.555041048368615,73.37
32,32.44348747142553,36.68478271997181,47.09275203505094,51.19
46,26.429664188127976,61.425108511810194,14.6820029730825,57.64
109,31.479744492880794,76.47017419245769,14.216108407529427,85.88
9,25.986891506674493,42.11285787923837,14.156959754989064,38.21
8,33.777824041557764,32.34962505015587,20.246585972218167,38.06
105,26.51796444956743,73.47668359074899,13.129589359008643,77.26
39,28.138599904489332,62.67933850222099,17.329495169435816,53.83
49,23.63816414874456,44.5846725360793,46.59393051736511,59.34
73,24.338658542295022,48.467706504471614,34.86842323814241,62.81
43,20.24990706866324,46.947238767422434,40.80471037976489,51.22
8,30.51646381046405,50.5365771745506,27.70867795898457,43.44
35,31.25496163729934,45.53576641557237,28.152032104041744,53.06
59,33.648952372395776,65.86309379328782,31.19315590059006,69.48
72,34.08315462713409,44.747291202117104,26.39586227761042,68.24
71,30.457493814355256,34.16115331040361,43.83318304908583,62.8
59,20.45623821211952,66.34384530698858,44.330615208892205,60.18
62,32.396969142382744,57.884434559272634,7.457463644606107,63.23
83,27.541252874144185,71.97266171047754,34.28749497026682,75.18
49,22.890145947300503,36.453562346544075,18.403672927559505,47.03
11,20.1431502960084,33.76507167992349,21.913360933189065,34.71
70,25.145400688850366,79.40620379773176,26.835370509441027,72.12
64,30.584229571764396,56.07754919554836,10.609134304676601,61.79
117,24.22737504943208,39.21506984750495,6.771284591887827,70.96
65,34.03739200104234,52.85298296328882,18.061479741763826,63.69
54,20.1576983681248,68.0944947188742,45.19870222046552,61.4
112,25.838129279351584,74.37122676851801,45.22700798014957,80.39
62,27.311094546512113,77.2685824807389,7.5756512082564225,65.95
9,22.14221456709301,58.991478802386254,17.714762038338748,38.5
97,32.35468392129636,65.45007556631899,31.443214397679892,80.12
44,22.317812449857783,51.97814708864493,27.97070591058986,52.82
59,21.11501913329107,35.768140065285195,44.13565955046482,56.75
74,25.023174352054774,58.54269681393808,45.9317925999925,66.97
85,29.378241875471574,76.88198899789509,35.586715035957525,81.72
63,28.063102154605197,30.709831723586184,16.593439944358813,57.16
67,30.32507617319847,67.43492392195776,14.59139536912715,67.65
44,22.537428407636302,78.87282815919212,43.399273399996375,59.04
80,32.67518355733664,32.952507222913596,17.2248886113645,64.34
46,34.854277558774115,60.56708281238631,21.693817066647608,61.18
92,32.25786576089961,30.683084273530472,45.307685998180155,72.35
39,28.647333547097986,47.103471732877765,41.44904346575626,54.21
69,22.812566856784706,67.52992283720633,15.61984726591569,61.03
107,27.66640732208597,52.275890724658055,48.51358315782419,79.26
31,30.60434477740134,62.717322982642884,44.26339783232131,57.03
99,30.77021267190502,48.60217839061037,9.160228266667996,69.62
42,23.937275118508865,59.06077387446916,37.317557640223114,54.73
86,23.71447464607158,47.40259777386602,45.300008339324826,65.78
88,24.844845247653026,74.45060950554797,12.22851256783478,70.04
52,31.04709761928609,32.582867855732054,7.2182521743987405,50.74
92,22.08453487829937,67.36487787799284,7.156124056100018,67.94
46,24.642043236329013,78.74521364051175,23.500103764768188,59.36
78,27.837452133358827,62.051242881767735,40.38492449277682,70.43
107,30.153084137413646,33.204735551808774,31.826419229745362,76.73
62,24.174014912281542,49.7709135121189,35.92354984109045,58.21
36,23.26381909897467,36.6889072496984,47.89882254120676,50.1
71,21.033918172019728,54.177492539518454,14.90405297212726,58.54
14,24.34591975607322,41.9375885543012,14.609428452065362,36.35
73,30.836170766953167,30.36959507221465,27.91109358147196,61.55
72,23.624883812287777,33.401865704583486,19.260686197428114,57.38
99,24.016887117839506,51.61155297522541,9.116938327435642,65.95
117,20.913583148527742,65.07826328014711,5.442239865640453,75.76
56,23.38759448335088,38.80123775205669,43.980479162045164,52.41
71,24.408751407574005,52.316317999328064,37.71583371563603,62.78
88,32.776855079908124,32.62871989055016,9.698691627415311,68.91
78,22.345432124673124,67.58990817934665,30.572087732094577,71.66
49,20.03114776400122,43.03543870664261,28.322587430991998,46.57
14,29.47583627489876,55.93739235573547,7.302447790046416,44.66
79,26.73902237698455,44.822244387207654,46.83423234655977,67.96
102,23.87161464760122,53.19927087201904,10.997791613697792,68.05
21,26.826134532805767,38.17768972650937,18.685573226061628,38.17
90,29.426104364614844,51.93245092179922,6.744062099938211,70.86
76,28.660301018295016,62.32036876140445,25.626356574183777,67.9
42,21.27902512417516,73.30918544345147,27.463390291999872,54.23
68,28.181419253175697,36.67081677616035,36.12395308879932,59.93
58,28.77552753077993,54.42712332201286,28.58883219784883,62.09
17,27.00891494011254,35.335590955117716,34.23002030406328,41.84
28,29.646565289267755,45.78717012420185,32.968342581532184,50.26
30,23.86218824738704,36.78307335801889,16.702161811359524,42.44
102,34.54236349109267,52.69630682108979,27.814982906450634,80.38
23,31.03880609560923,43.754944077956225,33.75985311476178,47.08
15,20.36966606954484,64.83444939365984,37.639687583114515,41.47
25,26.118439060573202,47.38912015244436,5.974050260614262,42.93
69,27.713405168989663,56.95955397568165,16.479204477457074,61.8
5,33.6772785430917,51.956533040242526,6.797658797874245,44.86
112,28.890440999643168,71.25176595714001,43.624869430141615,85.76
38,27.035374095768255,76.4277766447068,33.84887466119717,59.64
53,25.073464509759273,75.69381451608982,49.14701880145096,61.01
9,25.329259613553837,64.12558650581,34.80044712483169,42.68
76,25.14577598779476,63.34679926019533,9.613813920251062,65.84
20,28.965235032851886,73.4847942425817,45.08744667303351,51.74
25,33.040284514885215,66.8413227875752,27.546810664307156,51.56
66,26.31951322450047,71.94196683826351,44.47042104480296,69.43
68,25.00853707289831,42.71295804944653,33.397222697159926,56.34
89,31.40052352704761,32.43831594065702,42.96779567196159,66.95
116,28.73800666161104,64.18941004449373,38.89034812308534,83.95
84,33.04424686598392,39.47217165837014,23.05165862713089,68.9
97,20.262473209810828,32.45023224856368,30.77466245091256,64.02
18,34.97478134856435,57.0681319198066,17.782627506819306,47.95
96,28.711339985834886,67.08420644959116,35.38538769029169,77.84
11,30.341257008069867,44.18989715207746,36.22384228440795,46.71
31,34.44098875791708,61.41735587747222,13.284559551243063,54.17
58,24.928559490984412,60.11281511886286,19.50461710112412,60.33
26,31.212809551197573,72.54263786610477,17.876076910624143,55.99
69,20.287518312874667,51.59946857317205,6.485537115514726,55.56
92,23.53074892847536,54.718540552287905,46.16757274985952,73.01
69,20.2197069090873,76.05719400904209,48.923871088980725,65.33
63,29.68891839534559,41.64395730759075,12.054219289323768,56.74
102,28.905269298630998,67.74137291811655,18.925815940078206,74.26
14,20.034851091978954,79.1965470071201,45.77618912573657,45.21
54,28.468911219354823,42.61613721318726,46.18804731706732,60.25
105,34.209499991301,40.281074384967056,32.61574344779346,78.49
36,34.524904401488826,52.64416802077558,47.5571798798461,58.14
60,21.06556132105012,70.91539088376516,20.10570802892788,60.71
59,21.569906605197218,51.14717718707789,40.80102693159139,54.53
57,28.17473417150027,34.33914770324952,15.658226176844583,54.51
86,25.310968435326412,62.79103836636964,29.177405315061712,72.78
107,20.265050671931508,35.13841213248909,12.748886574063487,66.65
21,33.364608270360556,58.4748629259288,42.45759687658585,57.21
63,30.28477623897799,41.31386670719035,10.931307345350572,60.65
55,31.978337571958985,35.35145671055191,40.13146868772329,59.25
16,27.338582921416617,40.8874352417011,8.523575171580088,40.5
9,31.431944306754872,76.80882820832525,47.33378866555075,54.86
13,29.361701300684814,53.70381320539288,44.40583074137477,47.9
66,33.683123551722886,61.65893374478861,37.447459740404234,72.82
33,30.208409992082565,44.977815980744865,25.598471772479602,48.87
53,32.34505361670402,41.751564940595934,34.35265007683008,63.27
68,20.69294724802443,58.9798363706337,46.06722620973997,58.79
24,32.295155041706884,79.96751502361002,14.514406609951003,58.11
96,23.5519637818427,34.19812817233633,39.65095528051229,64.48
